run 3000000 # for 3ns
PPPM initialization ...
  using 12-bit tables for long-range coulomb (src/kspace.cpp:342)
  G vector (1/distance) = 0.23894965
  grid = 27 24 36
  stencil order = 5
  estimated absolute RMS force accuracy = 0.022319582
  estimated relative force accuracy = 6.7214757e-05
  using double precision KISS FFT
  3d grid and FFT values/proc = 3952 1296
Generated 19 of 36 mixed pair_coeff terms from geometric mixing rule
WARNING: Inconsistent image flags (src/domain.cpp:815)
Per MPI rank memory allocation (min/avg/max) = 9.205 | 9.241 | 9.61 Mbytes
   Step         PotEng          Temp          Press            Lx             Ly             Lz          Density         Volume    
   1764000  -780373.46      300.19302      19444.113      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1765000  -780365.94      304.47116      19638.325      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1766000  -780426.7       300.93186      17872.134      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1767000  -780284.92      300.14244      19422.61       51.811448      22.400967      69.132488      2.4079335      80237.001    
   1768000  -780318.29      295.93014      19016.208      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1769000  -780411.54      302.99367      20639.284      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1770000  -780394.96      298.52054      18448.689      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1771000  -780432.95      298.97072      19852.951      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1772000  -780482.69      302.45202      18782.005      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1773000  -780374.79      301.11783      19066.793      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1774000  -780330.72      304.06956      19009.301      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1775000  -780341.36      297.95436      19154.25       51.811448      22.400967      69.132488      2.4079335      80237.001    
   1776000  -780270.42      296.78408      19624.298      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1777000  -780443.42      299.9122       18041.258      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1778000  -780304.17      301.87362      19534.203      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1779000  -780197.68      299.59658      19324.648      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1780000  -780338.37      299.87859      20186.999      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1781000  -780383.69      299.8275       20472.522      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1782000  -780284.98      301.03317      19825.947      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1783000  -780411.63      297.16187      19322.362      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1784000  -780355.46      303.06537      20645.84       51.811448      22.400967      69.132488      2.4079335      80237.001    
   1785000  -780422.14      298.95274      18519.873      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1786000  -780393.88      306.553        19539.2        51.811448      22.400967      69.132488      2.4079335      80237.001    
   1787000  -780422.3       299.11854      18707.543      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1788000  -780480.1       296.99304      19576.026      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1789000  -780348.42      303.69321      18832.397      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1790000  -780425.85      298.34301      21313.456      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1791000  -780231.19      299.57476      19540.173      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1792000  -780363.04      304.00076      19975.076      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1793000  -780336.23      296.96503      19733.447      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1794000  -780197.29      304.87728      19755.081      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1795000  -780382.52      300.50545      18650.765      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1796000  -780252.66      298.20349      18974.235      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1797000  -780447.18      298.35493      19231.27       51.811448      22.400967      69.132488      2.4079335      80237.001    
   1798000  -780307.46      298.8159       19203.117      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1799000  -780474.09      300.65281      18910.674      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1800000  -780337.2       295.09811      19221.873      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1801000  -780403.63      303.12672      20019.791      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1802000  -780386.8       298.71859      20849.575      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1803000  -780406.61      301.84779      19194.308      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1804000  -780391.14      299.14054      20155.271      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1805000  -780332.23      295.76433      19983.114      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1806000  -780418.74      301.15772      19277.834      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1807000  -780339.24      302.191        20057.638      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1808000  -780371.47      298.96642      20486.214      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1809000  -780427.74      300.39464      19631.743      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1810000  -780301.29      300.4254       20267.939      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1811000  -780405.89      297.90797      20680.549      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1812000  -780289.17      298.4614       19597.167      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1813000  -780364.81      298.50194      19468.335      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1814000  -780420.85      300.25543      20450.49       51.811448      22.400967      69.132488      2.4079335      80237.001    
   1815000  -780317.14      302.04769      20106.906      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1816000  -780349.02      302.52181      20304.259      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1817000  -780407.41      299.59431      19293.143      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1818000  -780384.43      301.92817      20411.243      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1819000  -780401.18      298.47936      18731.252      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1820000  -780408         300.20577      19927.905      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1821000  -780226.13      302.41162      20912.43       51.811448      22.400967      69.132488      2.4079335      80237.001    
   1822000  -780309.26      299.34673      21444.584      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1823000  -780245.44      298.27366      20245.253      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1824000  -780309.95      300.7073       19926.626      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1825000  -780380.44      301.21397      20612.056      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1826000  -780390.91      297.88988      18067.231      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1827000  -780339.25      299.56603      20569.405      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1828000  -780340.07      304.28831      19327.249      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1829000  -780383.28      297.01231      19702.428      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1830000  -780353.71      294.97711      19096.571      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1831000  -780361.7       301.78834      21324.579      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1832000  -780371.75      299.00027      19703.247      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1833000  -780374.29      300.78634      19022.002      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1834000  -780414.38      297.3278       19829.947      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1835000  -780381.7       303.81302      19565.873      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1836000  -780298.89      304.84073      18983.72       51.811448      22.400967      69.132488      2.4079335      80237.001    
   1837000  -780453.23      298.6686       19845.085      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1838000  -780376.11      300.90171      19996.602      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1839000  -780436.17      301.10461      19584.399      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1840000  -780424.83      298.37037      20605.252      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1841000  -780332.36      302.26652      18874.202      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1842000  -780466.89      300.40376      19191.24       51.811448      22.400967      69.132488      2.4079335      80237.001    
   1843000  -780395.71      298.47208      19992.05       51.811448      22.400967      69.132488      2.4079335      80237.001    
   1844000  -780304.21      297.92486      19845.148      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1845000  -780363.45      301.22008      19613.96       51.811448      22.400967      69.132488      2.4079335      80237.001    
   1846000  -780285.26      298.90456      20271.661      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1847000  -780431.77      304.79041      20218.934      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1848000  -780381.57      300.40658      20048.224      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1849000  -780371.48      298.19675      19620.456      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1850000  -780261.79      302.78872      20573.579      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1851000  -780288.11      297.00681      20220.861      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1852000  -780339.91      297.6396       19337.55       51.811448      22.400967      69.132488      2.4079335      80237.001    
   1853000  -780273.72      298.46278      21054.189      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1854000  -780305.3       306.03755      19857.012      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1855000  -780314.97      295.83391      19847.177      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1856000  -780390.67      299.19777      19142.467      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1857000  -780347.82      299.4806       18957.413      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1858000  -780359.42      298.54566      19829.329      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1859000  -780267.44      304.66145      19774.246      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1860000  -780338.37      301.86905      18105.985      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1861000  -780252.74      301.98413      19615.648      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1862000  -780334.77      298.15928      20627.662      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1863000  -780343.26      299.86855      20932.135      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1864000  -780254.67      303.48656      19622.218      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1865000  -780291.16      299.53754      19976.432      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1866000  -780295.58      299.60676      18882.293      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1867000  -780303.11      297.43616      20558.161      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1868000  -780430.34      297.72337      19194.193      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1869000  -780357.52      299.25247      19702.734      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1870000  -780400.96      301.10965      19953.652      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1871000  -780265.56      301.67814      19599.125      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1872000  -780391.55      299.53221      20932.631      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1873000  -780547.44      298.60423      19965.075      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1874000  -780194.44      300.05541      18891.648      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1875000  -780333.41      300.26657      20098.217      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1876000  -780403.58      297.63965      19620.008      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1877000  -780293.47      299.44955      20476.969      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1878000  -780284.58      298.3218       20172.584      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1879000  -780431.38      297.18323      19073.436      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1880000  -780264.75      297.78081      19329.97       51.811448      22.400967      69.132488      2.4079335      80237.001    
   1881000  -780484.62      302.83098      19797.246      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1882000  -780463.17      302.37999      19861.19       51.811448      22.400967      69.132488      2.4079335      80237.001    
   1883000  -780290.54      298.4306       19022.042      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1884000  -780356.86      301.98638      19070.349      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1885000  -780579.67      296.52955      18767.424      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1886000  -780419.51      303.6292       20139.801      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1887000  -780482.17      297.20908      18715.229      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1888000  -780351.31      300.49695      20165.109      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1889000  -780452.47      296.38022      18915.027      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1890000  -780320.9       301.02391      19771.326      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1891000  -780298.07      296.06031      19763.137      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1892000  -780217.94      303.18487      18728.588      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1893000  -780348.25      298.30732      19398.707      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1894000  -780348.17      299.84373      19409.21       51.811448      22.400967      69.132488      2.4079335      80237.001    
   1895000  -780278.44      298.47202      19224.288      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1896000  -780324.08      298.00539      19478.878      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1897000  -780331.72      299.75217      19793.148      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1898000  -780266.79      298.25704      19010.45       51.811448      22.400967      69.132488      2.4079335      80237.001    
   1899000  -780385.14      299.13745      20388.094      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1900000  -780330.85      302.01428      19126.631      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1901000  -780437.61      300.99924      20935.935      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1902000  -780220.42      297.91699      18670.572      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1903000  -780509.82      298.83118      19729.139      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1904000  -780267.59      301.44117      19824.396      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1905000  -780395.23      298.18119      19571.837      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1906000  -780297.26      303.72855      18803.324      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1907000  -780455.75      293.49528      18760.321      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1908000  -780385.14      303.21202      20561.51       51.811448      22.400967      69.132488      2.4079335      80237.001    
   1909000  -780297.76      303.94856      19797.416      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1910000  -780332         298.1493       20513.534      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1911000  -780296.65      304.48824      19194.795      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1912000  -780267.02      299.45744      18988.692      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1913000  -780515.11      299.00954      19933.633      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1914000  -780316.9       301.78488      20116.393      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1915000  -780382.6       297.79734      20329.895      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1916000  -780336.85      303.54738      19705.196      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1917000  -780398.24      297.10227      19903.932      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1918000  -780345.15      300.2651       19332.664      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1919000  -780431.49      302.68757      19301.156      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1920000  -780403.48      298.41965      19191.026      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1921000  -780398.88      303.87758      19354.271      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1922000  -780288.34      299.74659      19897.395      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1923000  -780423.08      298.35674      19370.808      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1924000  -780370.09      300.40428      18190.284      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1925000  -780360.32      299.77464      20250.554      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1926000  -780432.83      301.32799      19353.028      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1927000  -780314.83      302.09551      20109.694      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1928000  -780439.4       296.38298      19213.451      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1929000  -780395.5       302.31382      19702.35       51.811448      22.400967      69.132488      2.4079335      80237.001    
   1930000  -780367.15      302.95819      18599.734      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1931000  -780376.19      302.94462      20427.965      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1932000  -780371.77      299.41159      19479.286      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1933000  -780352.02      304.13896      20099.47       51.811448      22.400967      69.132488      2.4079335      80237.001    
   1934000  -780420.73      298.36204      20191.007      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1935000  -780445.09      296.90074      19594.101      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1936000  -780358.94      300.8781       19957.166      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1937000  -780316.57      302.60819      20673.84       51.811448      22.400967      69.132488      2.4079335      80237.001    
   1938000  -780501.14      297.86967      19537.742      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1939000  -780358.98      299.38356      20224.96       51.811448      22.400967      69.132488      2.4079335      80237.001    
   1940000  -780249.5       298.35227      20729.703      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1941000  -780329.02      297.88017      19744.329      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1942000  -780350.31      297.32877      19538.035      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1943000  -780350.67      299.43439      20696.533      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1944000  -780371.6       298.6032       20633.092      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1945000  -780304.76      300.94389      20118.574      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1946000  -780391.37      295.4488       20920.042      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1947000  -780359.33      302.30565      20329.448      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1948000  -780527.04      298.96752      19678.636      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1949000  -780354.4       300.44387      20315.245      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1950000  -780350.7       294.68483      19875.968      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1951000  -780416.21      302.97338      20003.106      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1952000  -780402.1       296.2198       20346.885      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1953000  -780396.92      298.42619      20852.441      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1954000  -780377.37      299.2216       19526.355      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1955000  -780306.62      298.26287      19720.224      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1956000  -780477.83      299.02417      20944.569      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1957000  -780347.36      297.8174       20029.483      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1958000  -780244.5       302.39385      20382.713      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1959000  -780430.29      303.21252      19560.184      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1960000  -780296.67      295.86067      18111.444      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1961000  -780347.36      297.65503      19816.723      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1962000  -780317.68      299.27891      18983.654      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1963000  -780317.88      297.36725      21220.324      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1964000  -780213.45      298.96868      18955.37       51.811448      22.400967      69.132488      2.4079335      80237.001    
   1965000  -780366.49      300.56089      20447.907      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1966000  -780310.41      299.57146      19604.075      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1967000  -780389.88      300.1299       19997.685      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1968000  -780312.97      297.75964      20478.911      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1969000  -780379.37      300.69231      19541.626      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1970000  -780440.82      301.0937       20116.749      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1971000  -780336.53      306.29725      19452.414      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1972000  -780425.31      297.86504      19465.709      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1973000  -780379.4       301.39157      20241.491      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1974000  -780414.18      296.63953      18631.104      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1975000  -780442.18      303.21031      19169.29       51.811448      22.400967      69.132488      2.4079335      80237.001    
   1976000  -780428.23      299.33937      20523.546      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1977000  -780285.25      300.64401      18998.408      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1978000  -780379.57      300.15568      19834.31       51.811448      22.400967      69.132488      2.4079335      80237.001    
   1979000  -780487.98      298.63966      20813.031      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1980000  -780358.85      300.62021      19255.136      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1981000  -780341.39      304.33236      18421.944      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1982000  -780479.21      303.0815       18948.052      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1983000  -780374.54      299.90743      18122.463      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1984000  -780378.85      305.19345      20754.746      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1985000  -780507.5       302.8505       20780.811      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1986000  -780381.25      299.03997      19314.644      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1987000  -780216.23      299.06378      20248.422      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1988000  -780428.03      304.82821      18835.876      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1989000  -780372.15      296.80068      20533.365      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1990000  -780285.46      297.49567      20713.062      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1991000  -780404.2       297.11213      19907.961      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1992000  -780334.56      303.16359      19744.835      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1993000  -780398.15      299.50575      20160.203      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1994000  -780430.74      301.26738      19528.021      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1995000  -780584.27      302.85215      19085.608      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1996000  -780353.21      301.35229      19716.439      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1997000  -780313.99      302.2159       20988.196      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1998000  -780471.4       297.95425      17765.866      51.811448      22.400967      69.132488      2.4079335      80237.001    
   1999000  -780296.69      299.99119      19705.692      51.811448      22.400967      69.132488      2.4079335      80237.001    
   2000000  -780315.36      297.90812      19815.742      51.811448      22.400967      69.132488      2.4079335      80237.001    
   2001000  -780482.52      300.4752       18048.414      51.811448      22.400967      69.132488      2.4079335      80237.001    
   2002000  -780345.39      302.14023      19448.263      51.811448      22.400967      69.132488      2.4079335      80237.001    
   2003000  -780305.01      294.62021      18909.165      51.811448      22.400967      69.132488      2.4079335      80237.001    
   2004000  -780404.06      297.02872      19724.172      51.811448      22.400967      69.132488      2.4079335      80237.001    
   2005000  -780297.1       298.901        20240.646      51.811448      22.400967      69.132488      2.4079335      80237.001    
   2006000  -780398         298.24776      19522.388      51.811448      22.400967      69.132488      2.4079335      80237.001    
   2007000  -780345.5       303.3557       18591.585      51.811448      22.400967      69.132488      2.4079335      80237.001    
   2008000  -780510.16      300.73476      19274.602      51.811448      22.400967      69.132488      2.4079335      80237.001    
   2009000  -780297.13      298.77179      19367.832      51.811448      22.400967      69.132488      2.4079335      80237.001    
   2010000  -780452.47      297.9653       20731.179      51.811448      22.400967      69.132488      2.4079335      80237.001    
   2011000  -780433.75      304.04269      18653.382      51.811448      22.400967      69.132488      2.4079335      80237.001    
   2012000  -780390         299.42086      19966.351      51.811448      22.400967      69.132488      2.4079335      80237.001    
   2013000  -780241.92      300.71278      19516.821      51.811448      22.400967      69.132488      2.4079335      80237.001    
   2014000  -780326.01      301.35766      20751.593      51.811448      22.400967      69.132488      2.4079335      80237.001    
   2015000  -780335.74      296.89787      19164.235      51.811448      22.400967      69.132488      2.4079335      80237.001    
   2016000  -780426.69      304.42273      19909.924      51.811448      22.400967      69.132488      2.4079335      80237.001    
   2017000  -780464.55      302.17983      19706.81       51.811448      22.400967      69.132488      2.4079335      80237.001    
   2018000  -780390.25      304.08488      19729.545      51.811448      22.400967      69.132488      2.4079335      80237.001    
   2019000  -780404.61      299.60871      19205.643      51.811448      22.400967      69.132488      2.4079335      80237.001    
   2020000  -780483.86      298.50627      20113.99       51.811448      22.400967      69.132488      2.4079335      80237.001    
   2021000  -780359.29      302.37788      18986.36       51.811448      22.400967      69.132488      2.4079335      80237.001    
   2022000  -780327.3       297.69019      20011.574      51.811448      22.400967      69.132488      2.4079335      80237.001    
   2023000  -780227.5       304.90919      19708.962      51.811448      22.400967      69.132488      2.4079335      80237.001    
   2024000  -780342.04      298.64561      19525.251      51.811448      22.400967      69.132488      2.4079335      80237.001    
   2025000  -780285.88      297.04888      21320.159      51.811448      22.400967      69.132488      2.4079335      80237.001    
   2026000  -780407.23      298.05775      18455.298      51.811448      22.400967      69.132488      2.4079335      80237.001    
   2027000  -780362.58      300.65537      19658.258      51.811448      22.400967      69.132488      2.4079335      80237.001    
   2028000  -780383.05      298.32226      19760.496      51.811448      22.400967      69.132488      2.4079335      80237.001    
   2029000  -780332.35      295.90854      20190.996      51.811448      22.400967      69.132488      2.4079335      80237.001    
   2030000  -780323.42      303.71587      19277.112      51.811448      22.400967      69.132488      2.4079335      80237.001    
   2031000  -780413.38      299.59447      19785.293      51.811448      22.400967      69.132488      2.4079335      80237.001    
   2032000  -780283.21      297.19235      20367.137      51.811448      22.400967      69.132488      2.4079335      80237.001    
   2033000  -780462.66      299.58314      18711.23       51.811448      22.400967      69.132488      2.4079335      80237.001    
   2034000  -780266.28      294.93791      20697.217      51.811448      22.400967      69.132488      2.4079335      80237.001    
   2035000  -780381.23      303.81068      19999.719      51.811448      22.400967      69.132488      2.4079335      80237.001    
   2036000  -780315         297.42562      19559.833      51.811448      22.400967      69.132488      2.4079335      80237.001    
   2037000  -780442.68      295.8706       19994.19       51.811448      22.400967      69.132488      2.4079335      80237.001    
   2038000  -780448.44      299.42103      20463.617      51.811448      22.400967      69.132488      2.4079335      80237.001    
   2039000  -780289.94      302.94211      18909.086      51.811448      22.400967      69.132488      2.4079335      80237.001    
   2040000  -780413.32      300.61731      19264.547      51.811448      22.400967      69.132488      2.4079335      80237.001    
   2041000  -780357.56      302.42451      18855.131      51.811448      22.400967      69.132488      2.4079335      80237.001    
   2042000  -780454.2       296.87511      17413.895      51.811448      22.400967      69.132488      2.4079335      80237.001    
   2043000  -780362.02      301.87341      19214.553      51.811448      22.400967      69.132488      2.4079335      80237.001    
   2044000  -780489.73      303.49189      19834.849      51.811448      22.400967      69.132488      2.4079335      80237.001    
   2045000  -780307.07      300.01151      20368.176      51.811448      22.400967      69.132488      2.4079335      80237.001    
   2046000  -780336.74      294.68391      19010.837      51.811448      22.400967      69.132488      2.4079335      80237.001    
   2047000  -780347.1       301.25727      17728.876      51.811448      22.400967      69.132488      2.4079335      80237.001    
   2048000  -780440.9       299.02358      20293.843      51.811448      22.400967      69.132488      2.4079335      80237.001    
