run 3000000 # for 3ns
PPPM initialization ...
  using 12-bit tables for long-range coulomb (src/kspace.cpp:342)
  G vector (1/distance) = 0.23894965
  grid = 27 24 36
  stencil order = 5
  estimated absolute RMS force accuracy = 0.022319582
  estimated relative force accuracy = 6.7214757e-05
  using double precision KISS FFT
  3d grid and FFT values/proc = 3952 1296
Generated 19 of 36 mixed pair_coeff terms from geometric mixing rule
WARNING: Inconsistent image flags (src/domain.cpp:815)
Per MPI rank memory allocation (min/avg/max) = 9.241 | 9.267 | 9.329 Mbytes
   Step         PotEng          Temp          Press            Lx             Ly             Lz          Density         Volume    
   1749000  -781022.12      302.89241      1636.5228      51.174461      22.407416      75.388545      2.2349549      86447.095    
   1750000  -781054.86      296.19613      344.85141      51.069073      22.444988      75.417226      2.2349678      86446.597    
   1751000  -780988.74      302.49984     -591.44028      51.119348      22.425915      75.49881       2.2322538      86551.698    
   1752000  -781100.46      303.59633      1006.8742      51.020481      22.415015      75.493966      2.2378107      86336.776    
   1753000  -781156.12      299.0323      -386.50094      51.119282      22.440139      75.281019      2.2372957      86356.648    
   1754000  -781117.65      298.99921      993.51376      51.082482      22.408278      75.408617      2.2382971      86318.015    
   1755000  -781033.5       297.99331     -333.16055      51.058185      22.430874      75.473403      2.2351859      86438.16     
   1756000  -781161.55      301.81532     -184.60254      51.020244      22.419371      75.425846      2.239407       86275.233    
   1757000  -781069.99      301.98866      181.48743      51.058554      22.455764      75.346961      2.2364391      86389.725    
   1758000  -780997.04      300.67617      362.16312      51.199957      22.422076      75.451248      2.2305262      86618.737    
   1759000  -781000.65      297.44082      276.86141      51.112753      22.436788      75.278747      2.2379832      86330.121    
   1760000  -781098.67      298.97733      158.6912       51.116566      22.428523      75.319213      2.2374382      86351.149    
   1761000  -780973.65      298.03825      971.6862       51.138816      22.447872      75.297495      2.2351815      86438.33     
   1762000  -781029.5       300.83739      770.45712      51.080386      22.457123      75.331708      2.2358006      86414.396    
   1763000  -781103.28      301.87138      917.58701      51.079137      22.412939      75.389881      2.2385343      86308.865    
   1764000  -781113.01      301.84579     -661.82403      51.029724      22.441285      75.352788      2.2389732      86291.949    
   1765000  -780988.89      298.29607      445.87557      51.101842      22.438414      75.448654      2.2332583      86512.768    
   1766000  -780998         298.78472      1715.7058      51.083828      22.422088      75.408004      2.2368776      86372.788    
   1767000  -780898.7       302.2328       675.48442      51.079171      22.410474      75.499263      2.2355355      86424.643    
   1768000  -781184.54      299.95067     -329.26649      51.061859      22.407121      75.554386      2.2349964      86445.492    
   1769000  -781142.78      298.08765     -1890.6246      51.140805      22.417774      75.39293       2.2352623      86435.205    
   1770000  -780988.09      301.99157      60.921146      51.109575      22.450348      75.378564      2.2338086      86491.457    
   1771000  -780999.9       301.65395      711.34192      51.115946      22.421679      75.425334      2.2349993      86445.377    
   1772000  -781142.22      298.39132     -157.32448      51.02542       22.454447      75.363587      2.2375289      86347.649    
   1773000  -780983.79      301.16741      261.81782      51.103543      22.420315      75.411944      2.2360747      86403.803    
   1774000  -781157.89      300.52564     -1602.2291      51.167227      22.41796       75.47357       2.2317026      86573.077    
   1775000  -781037.13      300.25154     -233.06316      51.064005      22.435704      75.396486      2.2367296      86378.505    
   1776000  -780948.65      297.48194      791.29638      51.081631      22.423246      75.484153      2.2346018      86460.754    
   1777000  -781119.94      302.15739      586.75606      51.067624      22.431979      75.387467      2.2372102      86359.95     
   1778000  -780928.92      300.32957     -1363.6824      51.105329      22.402248      75.473022      2.2359888      86407.122    
   1779000  -781135.8       303.95703     -159.36616      51.105047      22.426029      75.420961      2.2351719      86438.703    
   1780000  -781008.12      300.07879      243.99832      51.108839      22.433         75.365739      2.2359487      86408.673    
   1781000  -781057.22      301.09038      1188.7449      51.084056      22.404649      75.219891      2.2442072      86090.697    
   1782000  -781180.99      297.59835      711.60688      50.975218      22.431325      75.419299      2.240385       86237.571    
   1783000  -781003.29      295.30657     -425.10929      51.047874      22.440218      75.407493      2.2366598      86381.2      
   1784000  -781040.64      301.99086      594.52609      51.100637      22.443764      75.333692      2.236186       86399.504    
   1785000  -781043.8       300.33747     -486.55112      51.083424      22.437092      75.439069      2.234479       86465.505    
   1786000  -781083.98      302.57854      493.78696      51.000753      22.42778       75.46255       2.2383336      86316.604    
   1787000  -781118.16      297.1151       115.0563       50.998546      22.431774      75.371912      2.2407232      86224.554    
   1788000  -781073.33      298.37301      1181.923       50.957959      22.476287      75.351177      2.2386826      86303.148    
   1789000  -780974.46      300.89306     -95.504294      51.009773      22.440095      75.516284      2.2351181      86440.783    
   1790000  -781011.04      300.47488     -414.28034      51.10236       22.430124      75.275437      2.2392019      86283.135    
   1791000  -781196.17      302.2804      -518.30682      51.067683      22.429908      75.401742      2.2369905      86368.43     
   1792000  -781154.03      297.88445     -70.774485      51.03647       22.45002       75.489756      2.233746       86493.881    
   1793000  -781003.11      301.4997       70.701822      51.074479      22.428167      75.43094       2.2360006      86406.668    
   1794000  -781132.19      297.95065     -155.69217      51.073663      22.431947      75.380933      2.2371427      86362.554    
   1795000  -781048.93      297.63181     -119.2888       51.047546      22.412958      75.538687      2.2355052      86425.816    
   1796000  -781039.71      300.17078      59.383284      50.884419      22.452881      75.553434      2.2382473      86319.934    
   1797000  -781110.95      301.59513      363.98213      50.916927      22.414087      75.639057      2.2381533      86323.561    
   1798000  -781090.71      300.0286       705.4984       51.04651       22.447563      75.371713      2.2370492      86366.164    
   1799000  -780952.75      299.16927     -534.37272      51.087473      22.398051      75.561304      2.2345757      86461.767    
   1800000  -780956.39      300.02553     -484.8026       50.99581       22.43505       75.418857      2.2391216      86286.23     
   1801000  -781051.91      299.98743      597.14349      51.004087      22.453742      75.549405      2.2330292      86521.643    
   1802000  -780924.91      297.38188      1543.2748      51.017791      22.412592      75.543108      2.2367147      86379.081    
   1803000  -781054.44      300.21079      619.98238      51.027235      22.439799      75.458832      2.2360839      86403.449    
   1804000  -780968.04      295.39809      472.88746      51.064236      22.446903      75.413797      2.2350904      86441.856    
   1805000  -781049.32      298.45913     -311.81203      51.01088       22.424532      75.454446      2.2384538      86311.97     
   1806000  -780945.21      294.79997      1113.8077      51.089134      22.388742      75.548306      2.2358167      86413.773    
   1807000  -780998.79      299.53996      641.72168      51.026452      22.448138      75.514189      2.2336489      86497.64     
   1808000  -781069.24      299.49015     -591.19449      51.033676      22.426109      75.661073      2.2311866      86593.097    
   1809000  -780941.3       302.98606     -280.10319      51.023677      22.42941       75.496491      2.2361596      86400.523    
   1810000  -781060.03      301.66756      578.36229      51.013144      22.452176      75.327214      2.2393745      86276.484    
   1811000  -781107.15      303.14654     -493.32274      51.078982      22.435282      75.467746      2.2340044      86483.875    
   1812000  -780969.32      298.57484     -195.34107      50.985426      22.446076      75.600496      2.2330993      86518.93     
   1813000  -781077.52      298.54898     -359.07081      51.08171       22.460119      75.438003      2.2322946      86550.116    
   1814000  -780994.49      297.40147      318.68634      51.046957      22.44629       75.43232       2.235359       86431.469    
   1815000  -780861.64      303.13978     -404.27919      51.025093      22.472351      75.608673      2.2285133      86696.973    
   1816000  -781055.52      303.99478      53.177028      51.090391      22.44452       75.330823      2.2366443      86381.8      
   1817000  -780964.69      293.85143     -291.21633      51.083807      22.452086      75.415654      2.2336633      86497.083    
   1818000  -781016.16      303.03975     -1031.9543      51.103474      22.438379      75.396877      2.2347241      86456.023    
   1819000  -781213.9       301.83624     -274.11377      51.051748      22.45211       75.438771      2.2343787      86469.387    
   1820000  -781079.42      300.92914     -673.83538      51.113747      22.463468      75.409618      2.2314024      86584.724    
   1821000  -780984.5       302.07609     -573.48536      51.12719       22.423704      75.493309      2.2322942      86550.133    
   1822000  -780907.71      298.64543     -622.61102      51.023168      22.441534      75.499336      2.2348896      86449.622    
   1823000  -780932.06      299.24107     -474.62804      51.087859      22.43805       75.592136      2.2296656      86652.169    
   1824000  -780996.36      301.36208      389.01597      51.075625      22.430711      75.507364      2.233434       86505.963    
   1825000  -781101.17      299.789       -947.5191       51.040035      22.437505      75.531956      2.2335872      86500.03     
   1826000  -780992.72      299.48651     -82.591067      51.044917      22.455091      75.463749      2.2336415      86497.928    
   1827000  -781117.01      294.9717       458.33912      51.070268      22.409837      75.538641      2.2348232      86452.189    
   1828000  -781075.82      299.67207      1592.8695      51.019364      22.436024      75.501643      2.2355368      86424.594    
   1829000  -780993.39      301.50034      223.10603      51.08531       22.441128      75.446293      2.2337807      86492.535    
   1830000  -781048.79      295.15959     -1116.3185      51.023005      22.51372       75.429457      2.2297948      86647.148    
   1831000  -781097.8       302.22249     -284.6857       51.032977      22.42953       75.394449      2.2387661      86299.93     
   1832000  -781044.91      297.74217      126.03477      51.096194      22.42423       75.445594      2.2350086      86445.019    
   1833000  -781133.33      305.21883     -462.20055      51.013368      22.468758      75.451238      2.2340338      86482.737    
   1834000  -781120.91      297.87822      222.51902      51.023206      22.425459      75.426394      2.2386528      86304.299    
   1835000  -781178.35      297.83643     -567.31404      51.014752      22.458063      75.340942      2.238309       86317.553    
   1836000  -781095.26      295.33599      546.81001      51.058084      22.456591      75.391117      2.2350675      86442.739    
   1837000  -781107.1       301.23458      116.83826      51.086868      22.453552      75.40778       2.2336169      86498.88     
   1838000  -781071.65      294.73696      55.253198      51.078705      22.407606      75.550697      2.2343199      86471.664    
   1839000  -781214.47      300.93332      768.2129       51.001297      22.452098      75.412103      2.2373812      86353.351    
   1840000  -781100.25      297.96997      1659.4062      51.036041      22.434272      75.349162      2.2395037      86271.506    
   1841000  -781118.48      301.86609      153.6208       51.090372      22.433779      75.358227      2.2369022      86371.841    
   1842000  -781060.74      298.37969     -854.03528      51.103386      22.455007      75.387886      2.2333394      86509.627    
   1843000  -781056.47      299.00149     -132.18311      51.045835      22.415983      75.487868      2.2367833      86376.432    
   1844000  -781176.43      301.48988      1362.1318      51.081211      22.412554      75.370666      2.2390525      86288.892    
   1845000  -780991.45      298.03042      257.2028       51.116542      22.451046      75.366017      2.2338065      86491.538    
   1846000  -781063.74      299.83552      100.68131      51.093169      22.442119      75.405289      2.234553       86462.645    
   1847000  -781155.72      302.58586      421.51904      51.096565      22.444196      75.352114      2.2357743      86415.411    
   1848000  -781272.69      301.55207      1100.2109      51.085815      22.406643      75.414702      2.2381336      86324.318    
   1849000  -781103.05      303.28485     -298.39003      51.102834      22.398912      75.511531      2.2352905      86434.115    
   1850000  -781111.1       303.14543      843.22784      51.025122      22.44809       75.389002      2.2374211      86351.808    
   1851000  -781144.48      298.30325     -190.6975       51.020406      22.462803      75.404196      2.2357116      86417.835    
   1852000  -780768.68      299.37521     -678.15639      51.110816      22.411787      75.450607      2.2354611      86427.52     
   1853000  -781140.76      309.17352     -113.95704      51.026437      22.483991      75.333759      2.2354289      86428.763    
   1854000  -781048.16      297.90345     -141.34975      51.060176      22.423458      75.608589      2.2318404      86567.73     
   1855000  -780932.86      299.27475      1015.9629      51.132546      22.417372      75.519942      2.2319035      86565.285    
   1856000  -781001.26      297.90403      1462.9258      51.03641       22.431899      75.468274      2.2361895      86399.37     
   1857000  -781037.63      296.19951      545.13029      50.977345      22.441222      75.423379      2.2391824      86283.887    
   1858000  -781094.27      298.8499       352.66579      51.112032      22.421389      75.355181      2.2372803      86357.243    
   1859000  -781162.85      296.39885      1045.6956      51.113173      22.431903      75.283691      2.2383052      86317.701    
   1860000  -781099.57      298.62316     -1079.0574      50.970424      22.478361      75.442771      2.2352116      86437.167    
   1861000  -781039.22      296.26193      838.21995      51.069632      22.421215      75.386621      2.2382213      86320.937    
   1862000  -781108.32      297.78706     -759.73467      51.118539      22.447606      75.430727      2.232145       86555.916    
   1863000  -781073.94      300.70295     -1563.2195      51.086047      22.431986      75.509202      2.2327971      86530.638    
   1864000  -781180.27      293.30074      442.38428      50.979831      22.43455       75.48487       2.2379145      86332.77     
   1865000  -781025.36      296.83331     -305.64253      51.027871      22.436379      75.440772      2.2369322      86370.682    
   1866000  -781100.88      297.88044     -675.00135      51.12179       22.436361      75.465219      2.2321011      86557.618    
   1867000  -781057.06      298.18705      435.2893       51.027806      22.456074      75.424212      2.2354639      86427.41     
   1868000  -781173.1       303.28        -929.76947      51.039         22.439766      75.57367       2.2321746      86554.769    
   1869000  -781050.34      303.2866       62.602652      51.147947      22.410172      75.49082       2.2328092      86530.168    
   1870000  -781022.21      298.86803     -531.16233      51.026188      22.435626      75.409398      2.2380119      86329.014    
   1871000  -781141.57      303.69436      1302.9118      51.006743      22.410626      75.476484      2.2393704      86276.644    
   1872000  -781131.83      299.50015      861.6339       51.091295      22.445458      75.359937      2.2356471      86420.329    
   1873000  -781064.69      301.77424     -1504.0372      51.156589      22.440331      75.288417      2.2354253      86428.904    
   1874000  -781062.29      300.27657     -1343.8023      51.08629       22.453951      75.405657      2.2336653      86497.005    
   1875000  -780980.3       296.63095     -1887.7654      51.15964       22.48436       75.233911      2.2325312      86540.946    
   1876000  -781116.23      301.54541      1363.0879      51.068322      22.462263      75.248903      2.2382774      86318.775    
   1877000  -781026.38      301.97437     -397.2497       51.063149      22.453149      75.497628      2.232035       86560.182    
   1878000  -781003.04      295.42077     -753.2777       51.123693      22.439039      75.324852      2.2359105      86410.149    
   1879000  -781133.53      299.23948     -137.15435      51.088285      22.422157      75.462311      2.235066       86442.798    
   1880000  -781041.64      298.91311      1562.9547      51.137354      22.404161      75.353863      2.2379311      86332.128    
   1881000  -781154.96      294.79762     -102.18859      51.030298      22.450837      75.492291      2.2338599      86489.471    
   1882000  -781091.54      301.31331     -643.40195      51.080867      22.432408      75.484482      2.2337128      86495.166    
   1883000  -781135.23      302.79538     -588.45674      51.157403      22.427366      75.381717      2.2339136      86487.39     
   1884000  -781028.35      301.63634      484.06108      51.00711       22.465673      75.420143      2.235536       86424.624    
   1885000  -781040.23      303.60938      342.43718      51.020763      22.442002      75.416915      2.2373909      86352.975    
   1886000  -781220.68      299.42772      186.10673      51.056302      22.421394      75.430706      2.2374793      86349.561    
   1887000  -781093.1       302.76391     -439.45521      51.043909      22.436418      75.551677      2.2329428      86524.991    
   1888000  -781091.47      299.93555     -157.26653      51.061427      22.42128       75.477241      2.2358867      86411.069    
   1889000  -780909.02      294.61831     -514.0597       51.044598      22.460396      75.371063      2.2358741      86411.557    
   1890000  -781029.66      297.44259      53.545754      51.07436       22.432723      75.480833      2.2340741      86481.179    
   1891000  -781071.46      301.89807     -680.90971      51.029227      22.468962      75.455787      2.2331846      86515.625    
   1892000  -781089.56      299.85519      1775.4623      50.971901      22.426596      75.506241      2.2384228      86313.167    
   1893000  -780970.92      304.83923     -119.55619      51.012566      22.480467      75.374134      2.2351895      86438.024    
   1894000  -781143.81      302.86137      1015.4614      51.057795      22.422193      75.441977      2.2369998      86368.07     
   1895000  -781052.37      305.4112       573.31562      51.046314      22.448526      75.400113      2.2361192      86402.086    
   1896000  -780890.24      300.00806     -1267.087       51.067318      22.446357      75.534775      2.2314303      86583.642    
   1897000  -781081.35      300.59806      1049.2025      51.067134      22.431856      75.391256      2.2371315      86362.989    
   1898000  -781132.93      297.98029      379.01977      51.068208      22.386824      75.451961      2.2397809      86260.832    
   1899000  -781072.75      302.82187      747.68968      51.101869      22.404657      75.395715      2.2381925      86322.048    
   1900000  -781186.68      307.64015      1173.3755      51.087705      22.417755      75.467891      2.235365       86431.235    
   1901000  -781034.78      294.58153     -723.19419      50.972501      22.450994      75.50879       2.2358885      86410.999    
   1902000  -781137.16      301.37324     -668.06827      51.028428      22.446671      75.526241      2.2333519      86509.141    
   1903000  -781019.6       301.00136     -1445.713       51.11394       22.443178      75.48998       2.2310337      86599.03     
   1904000  -781081.16      300.97239      227.08201      51.092805      22.425581      75.508167      2.2331701      86516.186    
   1905000  -781046.96      300.82646      421.43325      51.0911        22.404404      75.450651      2.2370595      86365.769    
   1906000  -781121.62      303.46223     -468.18829      51.072873      22.429337      75.453411      2.2352884      86434.196    
   1907000  -781057.41      302.98995     -488.024        50.997536      22.448871      75.496536      2.2353649      86431.238    
   1908000  -780996.78      300.41132     -7.1785731      51.10731       22.407364      75.658435      2.2299135      86642.534    
   1909000  -781049.12      304.37132     -987.16125      51.066483      22.472604      75.459062      2.2310968      86596.582    
   1910000  -781106.75      296.68024     -318.664        50.991342      22.413312      75.710879      2.2328441      86528.817    
   1911000  -781074.88      299.02521     -263.05076      51.136152      22.426681      75.446338      2.232996       86522.929    
   1912000  -781200.11      299.90585      27.605498      51.045854      22.448977      75.490176      2.2334267      86506.244    
   1913000  -780959.71      300.21423     -517.52434      51.112629      22.415995      75.625068      2.2298064      86646.698    
   1914000  -780946.65      299.50397      672.15841      51.103903      22.399128      75.403362      2.2384287      86312.938    
   1915000  -781017.38      299.8371       356.55496      51.033477      22.419733      75.626521      2.2328495      86528.608    
   1916000  -780929.18      300.05184     -709.70119      51.077867      22.423723      75.509353      2.2339731      86485.088    
   1917000  -781031.12      299.58765     -17.249676      51.088477      22.41106       75.54505       2.2337152      86495.071    
   1918000  -781087.54      302.015        1341.6141      51.076197      22.45983       75.407939      2.2334543      86505.177    
   1919000  -781102.74      298.36275      306.88795      51.063174      22.421582      75.543505      2.233819       86491.054    
   1920000  -781129.99      302.91682     -640.29662      51.052645      22.430453      75.521999      2.2340321      86482.805    
   1921000  -781101.88      299.30644     -775.64894      51.058337      22.425731      75.556745      2.2332259      86514.023    
   1922000  -781065.46      300.75081      73.952564      51.059448      22.455377      75.444574      2.2335449      86501.666    
   1923000  -781192.64      302.63006      708.24293      50.999017      22.418493      75.565027      2.2363002      86395.089    
   1924000  -781203.83      297.50799      962.78606      51.023435      22.395707      75.52702       2.2386302      86305.17     
   1925000  -781059.12      302.19422     -626.39414      51.047618      22.427578      75.58688       2.2326204      86537.486    
   1926000  -781075.85      299.83985     -358.6696       51.043389      22.426243      75.466814      2.2364909      86387.726    
   1927000  -780961.57      302.7335       641.69072      51.055224      22.408888      75.466719      2.2377069      86340.78     
   1928000  -781086.57      298.03123      1975.4637      51.022023      22.408604      75.471148      2.23906        86288.602    
   1929000  -781146.93      303.34581     -629.9609       51.050386      22.457208      75.396142      2.2351941      86437.843    
   1930000  -780936.97      297.16521      96.811516      51.088027      22.415227      75.48052       2.235229       86436.495    
   1931000  -781146.12      300.67715     -834.48349      51.016499      22.398023      75.580439      2.2371207      86363.404    
   1932000  -780985.93      296.01258      360.45143      50.983229      22.4372        75.556408      2.2353826      86430.554    
   1933000  -781042.93      297.91305     -244.40923      51.079823      22.428053      75.521689      2.2330915      86519.229    
   1934000  -781123.49      295.75987      1201.3335      51.069966      22.397009      75.452325      2.2386745      86303.461    
   1935000  -780978.46      300.589       -945.10747      51.081667      22.462029      75.462996      2.2313674      86586.083    
   1936000  -781051.06      298.39196     -1093.693       51.155056      22.401208      75.538619      2.2319791      86562.35     
   1937000  -781016.96      300.79025      920.23002      50.982673      22.439713      75.425921      2.2390234      86290.013    
   1938000  -781095.01      298.6906       944.3054       50.978402      22.429576      75.436751      2.2399015      86256.185    
   1939000  -781089.38      301.44546     -956.30589      50.9995        22.448469      75.443553      2.2368887      86372.361    
   1940000  -781046.74      294.0938      -1627.0077      51.063468      22.432358      75.539945      2.2328383      86529.044    
   1941000  -781252.91      296.04652      1207.2851      50.989302      22.433284      75.406011      2.2399652      86253.733    
   1942000  -781157.73      300.74782      1397.0942      50.9989        22.457204      75.321389      2.2396717      86265.036    
   1943000  -780944.17      295.79297     -291.48721      51.117685      22.419569      75.433238      2.2348994      86449.241    
   1944000  -781028.48      302.63405      1560.8084      50.983977      22.446091      75.429355      2.2382281      86320.676    
   1945000  -780989.8       300.52196      1198.8371      50.982277      22.410894      75.386179      2.2431021      86133.111    
   1946000  -781192.92      301.21631     -1363.5401      50.989298      22.434076      75.504903      2.2369527      86369.89     
   1947000  -781023.02      301.60607     -997.99167      51.090995      22.467988      75.326773      2.2344017      86468.498    
   1948000  -780992.22      300.96168      578.53505      51.060775      22.442289      75.401209      2.2360747      86403.803    
   1949000  -781064.42      299.29581      416.02978      51.023446      22.422768      75.350061      2.2411791      86207.016    
   1950000  -781077.8       297.0849      -21.729273      51.022692      22.434441      75.402304      2.238494       86310.421    
   1951000  -781053.89      300.63313      540.45261      51.125858      22.454879      75.352232      2.2334267      86506.244    
   1952000  -781040.5       301.62089     -515.21553      50.999491      22.455624      75.493622      2.2346933      86457.214    
   1953000  -780976.94      300.92573     -1141.6707      51.074408      22.468266      75.352349      2.2343411      86470.842    
   1954000  -781208.52      298.51943      70.095018      50.993833      22.460384      75.41829       2.2366996      86379.663    
   1955000  -781105.45      300.08101     -368.24393      51.038861      22.452522      75.433952      2.2350447      86443.624    
   1956000  -780904.63      298.24626      482.52424      51.072116      22.431529      75.431729      2.2357456      86416.523    
   1957000  -780942.85      296.71825     -1603.1164      51.092499      22.451603      75.487687      2.2312002      86592.568    
   1958000  -780977.63      300.92144     -1900.251       51.018742      22.428931      75.5757        2.2340798      86480.958    
   1959000  -781186.78      300.02692     -242.41494      51.037814      22.430673      75.479521      2.2359169      86409.902    
   1960000  -781137.68      300.14518      478.83382      51.010519      22.440824      75.51804       2.2349608      86446.868    
   1961000  -781153.61      300.82228     -161.82226      50.985479      22.439212      75.438828      2.2385672      86307.599    
   1962000  -781307.32      296.72501      323.0583       50.993332      22.427249      75.506321      2.2374146      86352.059    
   1963000  -780941.87      302.27042     -298.78165      51.003323      22.451876      75.420453      2.2370666      86365.492    
   1964000  -781144.78      301.09826      652.44299      51.025742      22.445796      75.321397      2.2396309      86266.605    
   1965000  -780907.07      296.69511      847.11151      51.089864      22.445568      75.322601      2.2368071      86375.513    
   1966000  -781066.34      298.53667     -478.4254       51.045525      22.465997      75.212082      2.2400008      86252.361    
   1967000  -781168.65      301.77585     -448.56082      51.042487      22.45243       75.383705      2.2363847      86391.825    
   1968000  -781150.57      302.60172     -736.36159      51.012824      22.466527      75.384472      2.2362583      86396.709    
   1969000  -781075.45      302.06828     -207.03942      51.002593      22.448491      75.462046      2.2362028      86398.854    
   1970000  -781103.62      299.24836      952.3987       50.975653      22.444705      75.308015      2.242339       86162.422    
   1971000  -781110.05      300.20296     -960.29119      51.100447      22.443818      75.402831      2.2341385      86478.686    
   1972000  -780980.72      302.54769      882.10605      50.970888      22.451201      75.452822      2.2375972      86345.015    
   1973000  -781008.82      301.9633      -239.04505      51.049335      22.45933       75.441772      2.2336772      86496.544    
   1974000  -780989.82      302.35083     -919.93183      51.001231      22.449899      75.554719      2.2333795      86508.073    
   1975000  -781017.34      302.25407      918.84229      50.973393      22.46042       75.389966      2.2384336      86312.751    
   1976000  -781182.71      302.38086     -232.03079      51.039722      22.443032      75.28806       2.2402848      86241.428    
   1977000  -781162.93      297.89697     -1196.2073      51.001825      22.426691      75.476218      2.2379899      86329.861    
   1978000  -781053.07      299.72688      338.08561      50.996321      22.433632      75.518358      2.2362904      86395.469    
   1979000  -781201.09      299.37355      467.71499      50.94875       22.445091      75.504098      2.2376582      86342.659    
   1980000  -781030.97      297.84397     -1648.8156      50.96336       22.461094      75.62833       2.2317508      86571.206    
   1981000  -781173.47      296.87166     -160.35831      50.987875      22.438778      75.298646      2.2426727      86149.603    
   1982000  -781091.42      299.60198     -758.83781      50.998792      22.460306      75.387837      2.2373933      86352.881    
   1983000  -780967.73      301.17611      101.25598      50.943703      22.441419      75.495545      2.2384996      86310.206    
   1984000  -781018.77      294.8476       124.61286      51.004631      22.407046      75.568251      2.2371009      86364.168    
   1985000  -781025.26      301.60766     -1347.6504      51.060688      22.451673      75.379639      2.2357835      86415.057    
   1986000  -781062.02      299.00882     -83.906515      51.022867      22.409387      75.602776      2.2350467      86443.546    
   1987000  -780999.6       301.5026       34.299677      51.018261      22.438862      75.478903      2.2359758      86407.624    
   1988000  -780990.28      301.05409      646.04086      51.078109      22.407844      75.47576       2.2365406      86385.803    
   1989000  -780980.24      301.66239      159.28268      51.040501      22.437079      75.384616      2.2379748      86330.444    
   1990000  -780988.93      300.47821      470.94838      50.987531      22.42973       75.346355      2.2421718      86168.846    
   1991000  -780976.87      299.75094     -615.37698      51.072013      22.442179      75.324505      2.2378701      86334.482    
   1992000  -781231.37      303.11843     -375.09288      51.139895      22.413403      75.202241      2.2414071      86198.244    
   1993000  -781124.06      297.34353     -1082.2428      51.016973      22.472371      75.386372      2.2354386      86428.392    
   1994000  -781169.28      299.10268     -772.00619      51.007721      22.449936      75.470593      2.2355809      86422.889    
   1995000  -781122.21      303.6028       1379.3504      51.103256      22.433859      75.117977      2.2434827      86118.497    
   1996000  -781044.93      293.05819     -1863.4117      51.099417      22.425359      75.406276      2.2359204      86409.767    
   1997000  -781122.88      299.99227      821.77219      51.050078      22.426704      75.362987      2.2392326      86281.953    
   1998000  -781181.92      301.65677      811.55027      51.107246      22.422184      75.196511      2.2421315      86170.395    
   1999000  -781072.1       296.40185     -1168.4399      51.048902      22.476568      75.344147      2.2348751      86450.183    
   2000000  -781024.41      300.37401      1152.2685      51.043293      22.392335      75.494728      2.2390536      86288.849    
   2001000  -781186.56      296.72321     -1037.0076      51.062059      22.451052      75.372681      2.2359917      86407.009    
   2002000  -781053.45      301.23376     -995.0288       51.132938      22.491351      75.164129      2.2350758      86442.42     
   2003000  -781170.55      295.0801       319.66896      51.030896      22.443779      75.406853      2.237068       86365.439    
   2004000  -781095.09      301.95689      822.06178      51.023622      22.456267      75.278361      2.2399595      86253.951    
   2005000  -781128.16      304.46661      138.15099      51.098911      22.437818      75.234829      2.2397935      86260.346    
   2006000  -781079.04      298.31477      86.082997      51.123557      22.424661      75.311264      2.2377537      86338.973    
   2007000  -781064.97      296.49031     -1635.0508      51.106565      22.440665      75.37227       2.2350908      86441.841    
   2008000  -781123.8       297.18215      392.55062      51.052447      22.408745      75.479806      2.2374549      86350.503    
   2009000  -781047.28      299.32631     -746.76976      50.999274      22.466552      75.455164      2.2347543      86454.855    
   2010000  -781105.88      303.69796      967.67974      51.090185      22.422995      75.345855      2.2383537      86315.833    
   2011000  -781176.39      305.37154      597.36384      50.957777      22.47369       75.315925      2.2399973      86252.495    
   2012000  -781140.58      298.2828      -237.3266       51.13575       22.415623      75.301901      2.2384004      86314.029    
   2013000  -781192.31      299.68571     -730.79584      51.109625      22.432992      75.219062      2.2402752      86241.798    
   2014000  -781113.4       303.54525      835.2824       51.05923       22.427535      75.322146      2.2399622      86253.849    
   2015000  -781048.58      300.65678      1776.8675      51.048207      22.420351      75.304288      2.2416952      86187.167    
   2016000  -781016.42      297.7462      -60.069685      51.112752      22.458872      75.173782      2.2389045      86294.596    
   2017000  -781048.52      299.11159     -1063.8827      51.058824      22.459229      75.365653      2.2355277      86424.944    
   2018000  -781015.48      301.95966      585.53053      51.065378      22.427606      75.215643      2.2428567      86142.533    
   2019000  -781181.61      299.39817      2396.005       51.040001      22.426123      75.289925      2.2419062      86179.057    
   2020000  -780967.33      299.5164      -276.11372      51.071974      22.414376      75.468753      2.2363651      86392.585    
   2021000  -780996.91      305.97105     -407.8198       51.142943      22.438792      75.266071      2.236839       86374.279    
   2022000  -781179.88      299.33663      1095.6958      50.998105      22.433139      75.428259      2.2389325      86293.516    
   2023000  -781098.59      300.87892      548.25608      51.073658      22.434499      75.263635      2.2403746      86237.971    
   2024000  -781110.17      299.29432     -363.2564       51.133922      22.439563      75.168011      2.2400753      86249.493    
   2025000  -781092.69      302.45681      1029.1071      51.010404      22.418724      75.412296      2.240306       86240.61     
   2026000  -781172.25      300.65125      724.24179      51.063326      22.40937       75.44312       2.2380036      86329.335    
   2027000  -781227.85      301.35847      569.55149      51.094738      22.445861      75.20788       2.2399761      86253.313    
   2028000  -781061.21      297.87569     -261.90499      51.169821      22.41086       75.323659      2.2367392      86378.136    
   2029000  -781011.12      297.1141      -643.23061      51.003134      22.442232      75.295932      2.2417375      86185.542    
